uf,cod_uf,cod_mun,municipio,pop
MG,31,62252,São João da Lagoa,4902
MG,31,62302,São João da Mata,2810
MG,31,62401,São João da Ponte,25906
MG,31,62450,São João das Missões,12652
MG,31,62500,São João del Rei,89378
MG,31,62559,São João do Manhuaçu,11153
MG,31,62575,São João do Manteninha,5650
MG,31,62609,São João do Oriente,7888
MG,31,62658,São João do Pacuí,4339
MG,31,62708,São João do Paraíso,23526
MG,31,62807,São João Evangelista,16057
MG,31,62906,São João Nepomuceno,26336
MG,31,62922,São Joaquim de Bicas,29162
MG,31,62948,São José da Barra,7270
MG,31,62955,São José da Lapa,22257
MG,31,63003,São José da Safira,4274
MG,31,63102,São José da Varginha,4702
MG,31,63201,São José do Alegre,4197
MG,31,63300,São José do Divino,3944
MG,31,63409,São José do Goiabal,5673
MG,31,63508,São José do Jacuri,6671
MG,31,63607,São José do Mantimento,2755
MG,31,63706,São Lourenço,44781
MG,31,63805,São Miguel do Anta,7019
MG,31,63904,São Pedro da União,4979
MG,31,64100,São Pedro do Suaçuí,5552
MG,31,64001,São Pedro dos Ferros,8284
MG,31,64209,São Romão,11553
MG,31,64308,São Roque de Minas,7035
MG,31,64407,São Sebastião da Bela Vista,5348
MG,31,64431,São Sebastião da Vargem Alegre,2973
MG,31,64472,São Sebastião do Anta,6286
MG,31,64506,São Sebastião do Maranhão,10620
MG,31,64605,São Sebastião do Oeste,6430
MG,31,64704,São Sebastião do Paraíso,69574
MG,31,64803,São Sebastião do Rio Preto,1601
MG,31,64902,São Sebastião do Rio Verde,2228
MG,31,65206,São Thomé das Letras,7037
MG,31,65008,São Tiago,11017
MG,31,65107,São Tomás de Aquino,7238
MG,31,65305,São Vicente de Minas,7552
MG,31,65404,Sapucaí-Mirim,6739
MG,31,65503,Sardoá,6083
MG,31,65537,Sarzedo,29889
MG,31,65560,Sem-Peixe,2814
MG,31,65578,Senador Amaral,5419
MG,31,65602,Senador Cortes,2047
MG,31,65701,Senador Firmino,7700
MG,31,65800,Senador José Bento,1735
MG,31,65909,Senador Modestino Gonçalves,4484
MG,31,66006,Senhora de Oliveira,5879
MG,31,66105,Senhora do Porto,3599
MG,31,66204,Senhora dos Remédios,10585
MG,31,66303,Sericita,7406
MG,31,66402,Seritinga,1865
MG,31,66501,Serra Azul de Minas,4363
MG,31,66600,Serra da Saudade,818
MG,31,66808,Serra do Salitre,11325
MG,31,66709,Serra dos Aimorés,8767
MG,31,66907,Serrania,7796
MG,31,66956,Serranópolis de Minas,4712
MG,31,67004,Serranos,2030
MG,31,67103,Serro,21427
MG,31,67202,Sete Lagoas,232107
MG,31,65552,Setubinha,11837
MG,31,67301,Silveirânia,2282
MG,31,67400,Silvianópolis,6283
MG,31,67509,Simão Pereira,2640
MG,31,67608,Simonésia,19421
MG,31,67707,Sobrália,5842
MG,31,67806,Soledade de Minas,6055
MG,31,67905,Tabuleiro,4021
MG,31,68002,Taiobeiras,33315
MG,31,68051,Taparuba,3203
MG,31,68101,Tapira,4542
MG,31,68200,Tapiraí,1922
MG,31,68309,Taquaraçu de Minas,4030
MG,31,68408,Tarumirim,14672
MG,31,68507,Teixeiras,11793
MG,31,68606,Teófilo Otoni,141046
MG,31,68705,Timóteo,87542
MG,31,68804,Tiradentes,7640
MG,31,68903,Tiros,6871
MG,31,69000,Tocantins,16637
MG,31,69059,Tocos do Moji,4124
MG,31,69109,Toledo,6153
MG,31,69208,Tombos,9033
MG,31,69307,Três Corações,77921
MG,31,69356,Três Marias,31028
MG,31,69406,Três Pontas,56649
MG,31,69505,Tumiritinga,6669
MG,31,69604,Tupaciguara,25363
MG,31,69703,Turmalina,19454
MG,31,69802,Turvolândia,4964
MG,31,69901,Ubá,111012
MG,31,70008,Ubaí,12397
MG,31,70057,Ubaporanga,12558
MG,31,70107,Uberaba,322126
MG,31,70206,Uberlândia,662362
MG,31,70305,Umburatiba,2727
MG,31,70404,Unaí,82887
MG,31,70438,União de Minas,4474
MG,31,70479,Uruana de Minas,3336
MG,31,70503,Urucânia,10585
MG,31,70529,Urucuia,15556
MG,31,70578,Vargem Alegre,6634
MG,31,70602,Vargem Bonita,2213
MG,31,70651,Vargem Grande do Rio Pardo,4989
MG,31,70701,Varginha,132353
MG,31,70750,Varjão de Minas,6762
MG,31,70800,Várzea da Palma,38534
MG,31,70909,Varzelândia,19702
MG,31,71006,Vazante,20652
MG,31,71030,Verdelândia,9056
MG,31,71071,Veredinha,5773
MG,31,71105,Veríssimo,3826
MG,31,71154,Vermelho Novo,4883
MG,31,71204,Vespasiano,118557
MG,31,71303,Viçosa,77318
MG,31,71402,Vieiras,3765
MG,31,71600,Virgem da Lapa,14030
MG,31,71709,Virgínia,8867
MG,31,71808,Virginópolis,10810
MG,31,71907,Virgolândia,5664
MG,31,72004,Visconde do Rio Branco,41182
MG,31,72103,Volta Grande,5288
MG,31,72202,Wenceslau Braz,2617
ES,32,00102,Afonso Cláudio,32454
ES,32,00169,Água Doce do Norte,12025
ES,32,00136,Águia Branca,10065
ES,32,00201,Alegre,32205
ES,32,00300,Alfredo Chaves,14973
ES,32,00359,Alto Rio Novo,7934
ES,32,00409,Anchieta,27624
ES,32,00508,Apiacá,7924
ES,32,00607,Aracruz,95056
ES,32,00706,Atilio Vivacqua,11181
ES,32,00805,Baixo Guandu,31467
ES,32,00904,Barra de São Francisco,44599
ES,32,01001,Boa Esperança,15318
ES,32,01100,Bom Jesus do Norte,10176
ES,32,01159,Brejetuba,12755
ES,32,01209,Cachoeiro de Itapemirim,208702
ES,32,01308,Cariacica,381802
ES,32,01407,Castelo,37829
ES,32,01506,Colatina,122646
ES,32,01605,Conceição da Barra,31127
ES,32,01704,Conceição do Castelo,12766
ES,32,01803,Divino de São Lourenço,4649
ES,32,01902,Domingos Martins,34416
ES,32,02009,Dores do Rio Preto,6890
ES,32,02108,Ecoporanga,24271
ES,32,02207,Fundão,19985
ES,32,02256,Governador Lindenberg,12284
ES,32,02306,Guaçuí,30685
ES,32,02405,Guarapari,119802
ES,32,02454,Ibatiba,25244
ES,32,02504,Ibiraçu,12358
ES,32,02553,Ibitirama,9386
ES,32,02603,Iconha,13788
ES,32,02652,Irupi,13096
ES,32,02702,Itaguaçu,14829
ES,32,02801,Itapemirim,34272
ES,32,02900,Itarana,11289
ES,32,03007,Iúna,29585
ES,32,03056,Jaguaré,28644
ES,32,03106,Jerônimo Monteiro,11876
ES,32,03130,João Neiva,17022
ES,32,03163,Laranja da Terra,11438
ES,32,03205,Linhares,163662
ES,32,03304,Mantenópolis,15121
ES,32,03320,Marataízes,37923
ES,32,03346,Marechal Floriano,16127
ES,32,03353,Marilândia,12353
ES,32,03403,Mimoso do Sul,27349
ES,32,03502,Montanha,19224
ES,32,03601,Mucurici,5885
ES,32,03700,Muniz Freire,18909
ES,32,03809,Muqui,15626
ES,32,03908,Nova Venécia,50294
ES,32,04005,Pancas,23418
ES,32,04054,Pedro Canário,26128
ES,32,04104,Pinheiros,26589
ES,32,04203,Piúma,20716
ES,32,04252,Ponto Belo,7749
ES,32,04302,Presidente Kennedy,11309
ES,32,04351,Rio Bananal,19181
ES,32,04401,Rio Novo do Sul,12045
ES,32,04500,Santa Leopoldina,12885
ES,32,04559,Santa Maria de Jetibá,38850
ES,32,04609,Santa Teresa,23735
ES,32,04658,São Domingos do Norte,8709
ES,32,04708,São Gabriel da Palha,36328
ES,32,04807,São José do Calçado,11012
ES,32,04906,São Mateus,124575
ES,32,04955,São Roque do Canaã,12384
ES,32,05002,Serra,485376
ES,32,05010,Sooretama,27966
ES,32,05036,Vargem Alta,21141
ES,32,05069,Venda Nova do Imigrante,23744
ES,32,05101,Viana,74499
ES,32,05150,Vila Pavão,9368
ES,32,05176,Vila Valério,14657
ES,32,05200,Vila Velha,472762
ES,32,05309,Vitória,355875
RJ,33,00100,Angra dos Reis,188276
RJ,33,00159,Aperibé,11023
RJ,33,00209,Araruama,122865
RJ,33,00225,Areal,11970
RJ,33,00233,Armação dos Búzios,31067
RJ,33,00258,Arraial do Cabo,29097
RJ,33,00308,Barra do Piraí,96865
RJ,33,00407,Barra Mansa,179915
RJ,33,00456,Belford Roxo,481127
RJ,33,00506,Bom Jardim,26278
RJ,33,00605,Bom Jesus do Itabapoana,35964
RJ,33,00704,Cabo Frio,208451
RJ,33,00803,Cachoeiras de Macacu,56290
RJ,33,00902,Cambuci,14836
RJ,33,01009,Campos dos Goytacazes,483970
RJ,33,01108,Cantagalo,19759
RJ,33,00936,Carapebus,15008
RJ,33,01157,Cardoso Moreira,12558
RJ,33,01207,Carmo,18200
RJ,33,01306,Casimiro de Abreu,40305
RJ,33,00951,Comendador Levy Gasparian,8250
RJ,33,01405,Conceição de Macabu,22163
RJ,33,01504,Cordeiro,21063
RJ,33,01603,Duas Barras,11121
RJ,33,01702,Duque de Caxias,882729
RJ,33,01801,Engenheiro Paulo de Frontin,13626
RJ,33,01850,Guapimirim,56515
RJ,33,01876,Iguaba Grande,25901
RJ,33,01900,Itaboraí,229007
RJ,33,02007,Itaguaí,119143
RJ,33,02056,Italva,14569
RJ,33,02106,Itaocara,22779
RJ,33,02205,Itaperuna,99021
RJ,33,02254,Itatiaia,30240
RJ,33,02270,Japeri,99863
RJ,33,02304,Laje do Muriaé,7298
RJ,33,02403,Macaé,234628
RJ,33,02452,Macuco,5398
RJ,33,02502,Magé,234809
RJ,33,02601,Mangaratiba,40779
RJ,33,02700,Maricá,146549
RJ,33,02809,Mendes,18099
RJ,33,02858,Mesquita,170751
RJ,33,02908,Miguel Pereira,24842
RJ,33,03005,Miracema,26665
RJ,33,03104,Natividade,15013
RJ,33,03203,Nilópolis,158309
RJ,33,03302,Niterói,496696
RJ,33,03401,Nova Friburgo,184786
RJ,33,03500,Nova Iguaçu,807492
RJ,33,03609,Paracambi,49521
RJ,33,03708,Paraíba do Sul,42356
RJ,33,03807,Parati,40478
RJ,33,03856,Paty do Alferes,26818
RJ,33,03906,Petrópolis,298142
RJ,33,03955,Pinheiral,23887
RJ,33,04003,Piraí,27838
RJ,33,04102,Porciúncula,18059
RJ,33,04110,Porto Real,18266
RJ,33,04128,Quatis,13543
RJ,33,04144,Queimados,143632
RJ,33,04151,Quissamã,22700
RJ,33,04201,Resende,125214
RJ,33,04300,Rio Bonito,57615
RJ,33,04409,Rio Claro,17826
RJ,33,04508,Rio das Flores,8892
RJ,33,04524,Rio das Ostras,131976
RJ,33,04557,Rio de Janeiro,6476631
RJ,33,04607,Santa Maria Madalena,10225
RJ,33,04706,Santo Antônio de Pádua,41178
RJ,33,04805,São Fidélis,37703
RJ,33,04755,São Francisco de Itabapoana,41291
RJ,33,04904,São Gonçalo,1038081
RJ,33,05000,São João da Barra,34583
RJ,33,05109,São João de Meriti,460625
RJ,33,05133,São José de Ubá,7206
RJ,33,05158,São José do Vale do Rio Preto,20916
RJ,33,05208,São Pedro da Aldeia,96920
RJ,33,05307,São Sebastião do Alto,9054
RJ,33,05406,Sapucaia,17606
RJ,33,05505,Saquarema,82359
RJ,33,05554,Seropédica,82892
RJ,33,05604,Silva Jardim,21307
RJ,33,05703,Sumidouro,15127
RJ,33,05752,Tanguá,32426
RJ,33,05802,Teresópolis,173060
RJ,33,05901,Trajano de Morais,10350
RJ,33,06008,Três Rios,79264
RJ,33,06107,Valença,73725
RJ,33,06156,Varre-Sai,10402
RJ,33,06206,Vassouras,35432
RJ,33,06305,Volta Redonda,262970
SP,35,00105,Adamantina,35048
SP,35,00204,Adolfo,3623
SP,35,00303,Aguaí,34863
SP,35,00402,Águas da Prata,8025
SP,35,00501,Águas de Lindóia,18313
SP,35,00550,Águas de Santa Bárbara,5944
SP,35,00600,Águas de São Pedro,3139
SP,35,00709,Agudos,36524
SP,35,00758,Alambari,5560
SP,35,00808,Alfredo Marcondes,4101
SP,35,00907,Altair,4060
SP,35,01004,Altinópolis,16179
SP,35,01103,Alto Alegre,4173
SP,35,01152,Alumínio,18061
SP,35,01202,Álvares Florence,3853
SP,35,01301,Álvares Machado,24651
SP,35,01400,Álvaro de Carvalho,5030
SP,35,01509,Alvinlândia,3168
SP,35,01608,Americana,229322
SP,35,01707,Américo Brasiliense,38202
SP,35,01806,Américo de Campos,5942
SP,35,01905,Amparo,70280
SP,35,02002,Analândia,4731
SP,35,02101,Andradina,57250
SP,35,02200,Angatuba,24161
SP,35,02309,Anhembi,6307
SP,35,02408,Anhumas,3999
SP,35,02507,Aparecida,36217
SP,35,02606,Aparecida d'Oeste,4397
SP,35,02705,Apiaí,25211
SP,35,02754,Araçariguama,20114
SP,35,02804,Araçatuba,192757
SP,35,02903,Araçoiaba da Serra,31321
SP,35,03000,Aramina,5486
SP,35,03109,Arandu,6351
SP,35,03158,Arapeí,2524
SP,35,03208,Araraquara,226508
SP,35,03307,Araras,128895
SP,35,03356,Arco-Íris,1890
SP,35,03406,Arealva,8351
SP,35,03505,Areias,3859
SP,35,03604,Areiópolis,11049
SP,35,03703,Ariranha,9277
SP,35,03802,Artur Nogueira,50246
SP,35,03901,Arujá,83939
SP,35,03950,Aspásia,1848
SP,35,04008,Assis,101597
SP,35,04107,Atibaia,137187
SP,35,04206,Auriflama,14961
SP,35,04305,Avaí,5275
SP,35,04404,Avanhandava,12719
SP,35,04503,Avaré,88385
SP,35,04602,Bady Bassitt,16359
SP,35,04701,Balbinos,4819
SP,35,04800,Bálsamo,8773
SP,35,04909,Bananal,10775
SP,35,05005,Barão de Antonina,3353
SP,35,05104,Barbosa,7128
SP,35,05203,Bariri,34048
SP,35,05302,Barra Bonita,36321
SP,35,05351,Barra do Chapéu,5585
SP,35,05401,Barra do Turvo,7828
SP,35,05500,Barretos,119243
SP,35,05609,Barrinha,31230
SP,35,05708,Barueri,262275
SP,35,05807,Bastos,21067
SP,35,05906,Batatais,60589
SP,35,06003,Bauru,366992
SP,35,06102,Bebedouro,77627
SP,35,06201,Bento de Abreu,2879
SP,35,06300,Bernardino de Campos,11157
SP,35,06359,Bertioga,56555
SP,35,06409,Bilac,7682
SP,35,06508,Birigui,118352
SP,35,06607,Biritiba-Mirim,31158
SP,35,06706,Boa Esperança do Sul,14546
SP,35,06805,Bocaina,11810
SP,35,06904,Bofete,10879
SP,35,07001,Boituva,55725
SP,35,07100,Bom Jesus dos Perdões,23025
SP,35,07159,Bom Sucesso de Itararé,3831
SP,35,07209,Borá,836
SP,35,07308,Boracéia,4631
SP,35,07407,Borborema,15569
SP,35,07456,Borebi,2519
SP,35,07506,Botucatu,139483
SP,35,07605,Bragança Paulista,160665
SP,35,07704,Braúna,5454
SP,35,07753,Brejo Alegre,2768
SP,35,07803,Brodowski,23460
SP,35,07902,Brotas,23419
SP,35,08009,Buri,19570
SP,35,08108,Buritama,16583
SP,35,08207,Buritizal,4345
SP,35,08306,Cabrália Paulista,4390
SP,35,08405,Cabreúva,46528
SP,35,08504,Caçapava,91162
SP,35,08603,Cachoeira Paulista,32294
SP,35,08702,Caconde,18976
SP,35,08801,Cafelândia,17499
SP,35,08900,Caiabu,4206
SP,35,09007,Caieiras,95780
SP,35,09106,Caiuá,5560
SP,35,09205,Cajamar,71805
SP,35,09254,Cajati,28962
SP,35,09304,Cajobi,10341
SP,35,09403,Cajuru,25230
SP,35,09452,Campina do Monte Alegre,5901
SP,35,09502,Campinas,1164098
SP,35,09601,Campo Limpo Paulista,80847
SP,35,09700,Campos do Jordão,50852
SP,35,09809,Campos Novos Paulista,4839
SP,35,09908,Cananéia,12604
SP,35,09957,Canas,4852
SP,35,10005,Cândido Mota,31131
SP,35,10104,Cândido Rodrigues,2780
SP,35,10153,Canitar,4884
SP,35,10203,Capão Bonito,47486
SP,35,10302,Capela do Alto,19482
SP,35,10401,Capivari,53152
SP,35,10500,Caraguatatuba,113317
SP,35,10609,Carapicuíba,392294
SP,35,10708,Cardoso,12281
SP,35,10807,Casa Branca,29877
SP,35,10906,Cássia dos Coqueiros,2623
SP,35,11003,Castilho,19873
SP,35,11102,Catanduva,119480
SP,35,11201,Catiguá,7603
SP,35,11300,Cedral,8767
SP,35,11409,Cerqueira César,19109
SP,35,11508,Cerquilho,45142
SP,35,11607,Cesário Lange,17163
SP,35,11706,Charqueada,16440
SP,35,57204,Chavantes,12484
SP,35,11904,Clementina,7992
SP,35,12001,Colina,18245
SP,35,12100,Colômbia,6211
SP,35,12209,Conchal,27132
SP,35,12308,Conchas,17406
SP,35,12407,Cordeirópolis,23234
SP,35,12506,Coroados,5753
SP,35,12605,Coronel Macedo,4922
SP,35,12704,Corumbataí,4036
SP,35,12803,Cosmópolis,66807
SP,35,12902,Cosmorama,7388
SP,35,13009,Cotia,229548
SP,35,13108,Cravinhos,34110
SP,35,13207,Cristais Paulista,8260
SP,35,13306,Cruzália,2209
SP,35,13405,Cruzeiro,81082
SP,35,13504,Cubatão,127006
SP,35,13603,Cunha,22086
SP,35,13702,Descalvado,32980
SP,35,13801,Diadema,412428
SP,35,13850,Dirce Reis,1772
SP,35,13900,Divinolândia,11492
SP,35,14007,Dobrada,8592
SP,35,14106,Dois Córregos,26517
SP,35,14205,Dolcinópolis,2142
SP,35,14304,Dourado,8897
SP,35,14403,Dracena,45847
SP,35,14502,Duartina,12567
SP,35,14601,Dumont,9178
SP,35,14700,Echaporã,6316
SP,35,14809,Eldorado,15339
SP,35,14908,Elias Fausto,17085
SP,35,14924,Elisiário,3451
SP,35,14957,Embaúba,2481
SP,35,15004,Embu das Artes,261781
SP,35,15103,Embu-Guaçu,67296
SP,35,15129,Emilianópolis,3174
SP,35,15152,Engenheiro Coelho,18611
SP,35,15186,Espírito Santo do Pinhal,43897
SP,35,15194,Espírito Santo do Turvo,4621
SP,35,57303,Estiva Gerbi,10873
SP,35,15301,Estrela do Norte,2761
SP,35,15202,Estrela d'Oeste,8462
SP,35,15350,Euclides da Cunha Paulista,9642
SP,35,15400,Fartura,15960
SP,35,15608,Fernando Prestes,5760
SP,35,15509,Fernandópolis,68120
SP,35,15657,Fernão,1669
SP,35,15707,Ferraz de Vasconcelos,184700
SP,35,15806,Flora Rica,1634
SP,35,15905,Floreal,3011
SP,35,16002,Flórida Paulista,14000
SP,35,16101,Florínia,2799
SP,35,16200,Franca,342112
SP,35,16309,Francisco Morato,168243
SP,35,16408,Franco da Rocha,145755
SP,35,16507,Gabriel Monteiro,2790
SP,35,16606,Gália,6894
SP,35,16705,Garça,44532
SP,35,16804,Gastão Vidigal,4585
SP,35,16853,Gavião Peixoto,4688
SP,35,16903,General Salgado,10961
SP,35,17000,Getulina,11287
SP,35,17109,Glicério,4773
SP,35,17208,Guaiçara,11633
SP,35,17307,Guaimbê,5696
SP,35,17406,Guaíra,39813
SP,35,17505,Guapiaçu,20037
SP,35,17604,Guapiara,17879
SP,35,17703,Guará,20911
SP,35,17802,Guaraçaí,8525
SP,35,17901,Guaraci,10778
SP,35,18008,Guarani d'Oeste,2020
SP,35,18107,Guarantã,6651
SP,35,18206,Guararapes,32346
SP,35,18305,Guararema,28344
SP,35,18404,Guaratinguetá,119073
SP,35,18503,Guareí,16867
SP,35,18602,Guariba,38499
SP,35,18701,Guarujá,311230
SP,35,18800,Guarulhos,1324781
SP,35,18859,Guatapará,7446
SP,35,18909,Guzolândia,5103
SP,35,19006,Herculândia,9278
SP,35,19055,Holambra,13375
SP,35,19071,Hortolândia,215819
SP,35,19105,Iacanga,11066
SP,35,19204,Iacri,6481
SP,35,19253,Iaras,7970
SP,35,19303,Ibaté,33535
SP,35,19402,Ibirá,11861
SP,35,19501,Ibirarema,7376
SP,35,19600,Ibitinga,57649
SP,35,19709,Ibiúna,76432
SP,35,19808,Icém,7997
SP,35,19907,Iepê,8036
SP,35,20004,Igaraçu do Tietê,24451
SP,35,20103,Igarapava,29727
SP,35,20202,Igaratá,9349
SP,35,20301,Iguape,30390
SP,35,20426,Ilha Comprida,10291
SP,35,20442,Ilha Solteira,26344
SP,35,20400,Ilhabela,32197
SP,35,20509,Indaiatuba,231033
SP,35,20608,Indiana,4941
SP,35,20707,Indiaporã,3969
SP,35,20806,Inúbia Paulista,3881
SP,35,20905,Ipaussu,14579
SP,35,21002,Iperó,33367
SP,35,21101,Ipeúna,6914
SP,35,21150,Ipiguá,5022
SP,35,21200,Iporanga,4333
SP,35,21309,Ipuã,15567
SP,35,21408,Iracemápolis,22557
SP,35,21507,Irapuã,7774
SP,35,21606,Irapuru,8187
SP,35,21705,Itaberá,18015
SP,35,21804,Itaí,26042
SP,35,21903,Itajobi,15177
SP,35,22000,Itaju,3606
SP,35,22109,Itanhaém,96222
SP,35,22158,Itaóca,3337
SP,35,22208,Itapecerica da Serra,167236
SP,35,22307,Itapetininga,157016
SP,35,22406,Itapeva,92710
SP,35,22505,Itapevi,223404
SP,35,22604,Itapira,72967
SP,35,22653,Itapirapuã Paulista,4135
SP,35,22703,Itápolis,42343
SP,35,22802,Itaporanga,15115
SP,35,22901,Itapuí,13328
SP,35,23008,Itapura,4717
SP,35,23107,Itaquaquecetuba,352801
SP,35,23206,Itararé,50105
SP,35,23305,Itariri,16759
SP,35,23404,Itatiba,113284
SP,35,23503,Itatinga,19738
SP,35,23602,Itirapina,17160
SP,35,23701,Itirapuã,6321
SP,35,23800,Itobi,7831
SP,35,23909,Itu,167095
SP,35,24006,Itupeva,54128
SP,35,24105,Ituverava,40994
SP,35,24204,Jaborandi,6882
SP,35,24303,Jaboticabal,75820
SP,35,24402,Jacareí,226539
SP,35,24501,Jaci,6486
SP,35,24600,Jacupiranga,17851
SP,35,24709,Jaguariúna,51907
SP,35,24808,Jales,48922
SP,35,24907,Jambeiro,6092
SP,35,25003,Jandira,118832
SP,35,25102,Jardinópolis,41799
SP,35,25201,Jarinu,27473
SP,35,25300,Jaú,143283
SP,35,25409,Jeriquara,3216
SP,35,25508,Joanópolis,12725
SP,35,25607,João Ramalho,4416
SP,35,25706,José Bonifácio,35538
SP,35,25805,Júlio Mesquita,4687
SP,35,25854,Jumirim,3142
SP,35,25904,Jundiaí,401896
SP,35,26001,Junqueirópolis,20066
SP,35,26100,Juquiá,19359
SP,35,26209,Juquitiba,30642
SP,35,26308,Lagoinha,4954
SP,35,26407,Laranjal Paulista,27384
SP,35,26506,Lavínia,10590
SP,35,26605,Lavrinhas,7052
SP,35,26704,Leme,99388
SP,35,26803,Lençóis Paulista,66131
SP,35,26902,Limeira,296440
SP,35,27009,Lindóia,7485
SP,35,27108,Lins,76092
SP,35,27207,Lorena,87178
SP,35,27256,Lourdes,2249
SP,35,27306,Louveira,43862
SP,35,27405,Lucélia,21196
SP,35,27504,Lucianópolis,2364
SP,35,27603,Luís Antônio,13378
SP,35,27702,Luiziânia,5511
SP,35,27801,Lupércio,4549
SP,35,27900,Lutécia,2729
SP,35,28007,Macatuba,17013
SP,35,28106,Macaubal,8033
SP,35,28205,Macedônia,3746
SP,35,28304,Magda,3215
SP,35,28403,Mairinque,46015
SP,35,28502,Mairiporã,92323
SP,35,28601,Manduri,9592
SP,35,28700,Marabá Paulista,5435
SP,35,28809,Maracaí,13913
SP,35,28858,Marapoama,2885
SP,35,28908,Mariápolis,4072
SP,35,29005,Marília,232006
SP,35,29104,Marinópolis,2150
SP,35,29203,Martinópolis,25805
SP,35,29302,Matão,81439
SP,35,29401,Mauá,453286
SP,35,29500,Mendonça,5161
SP,35,29609,Meridiano,3912
SP,35,29658,Mesópolis,1931
SP,35,29708,Miguelópolis,21728
SP,35,29807,Mineiros do Tietê,12700
SP,35,30003,Mira Estrela,3007
SP,35,29906,Miracatu,20533
SP,35,30102,Mirandópolis,29043
SP,35,30201,Mirante do Paranapanema,17979
SP,35,30300,Mirassol,57857
SP,35,30409,Mirassolândia,4668
SP,35,30508,Mococa,68797
SP,35,30607,Mogi das Cruzes,424633
SP,35,30706,Mogi Guaçu,147233
SP,35,30805,Moji Mirim,91483
SP,35,30904,Mombuca,3441
SP,35,31001,Monções,2235
SP,35,31100,Mongaguá,52492
SP,35,31209,Monte Alegre do Sul,7736
SP,35,31308,Monte Alto,49456
SP,35,31407,Monte Aprazível,23857
SP,35,31506,Monte Azul Paulista,19304
SP,35,31605,Monte Castelo,4188
SP,35,31803,Monte Mor,55409
SP,35,31704,Monteiro Lobato,4467
SP,35,31902,Morro Agudo,31620
SP,35,32009,Morungaba,12934
SP,35,32058,Motuca,4607
SP,35,32108,Murutinga do Sul,4415
SP,35,32157,Nantes,2979
SP,35,32207,Narandiba,4657
SP,35,32306,Natividade da Serra,6786
SP,35,32405,Nazaré Paulista,17794
SP,35,32504,Neves Paulista,9008
SP,35,32603,Nhandeara,11303
SP,35,32702,Nipoã,4835
SP,35,32801,Nova Aliança,6555
SP,35,32827,Nova Campina,9307
SP,35,32843,Nova Canaã Paulista,2032
SP,35,32868,Nova Castilho,1217
SP,35,32900,Nova Europa,10439
SP,35,33007,Nova Granada,20717
SP,35,33106,Nova Guataporanga,2288
SP,35,33205,Nova Independência,3588
SP,35,33304,Nova Luzitânia,3843
SP,35,33403,Nova Odessa,56764
SP,35,33254,Novais,5313
SP,35,33502,Novo Horizonte,39543
SP,35,33601,Nuporanga,7255
SP,35,33700,Ocauçu,4302
SP,35,33809,Óleo,2628
SP,35,33908,Olímpia,53360
SP,35,34005,Onda Verde,4209
SP,35,34104,Oriente,6421
SP,35,34203,Orindiúva,6493
SP,35,34302,Orlândia,42678
SP,35,34401,Osasco,694844
SP,35,34500,Oscar Bressane,2615
SP,35,34609,Osvaldo Cruz,32475
SP,35,34708,Ourinhos,110282
SP,35,34807,Ouro Verde,8330
SP,35,34757,Ouroeste,9564
SP,35,34906,Pacaembu,13961
SP,35,35002,Palestina,12231
SP,35,35101,Palmares Paulista,12336
SP,35,35200,Palmeira d'Oeste,9596
SP,35,35309,Palmital,22094
SP,35,35408,Panorama,15458
SP,35,35507,Paraguaçu Paulista,44794
SP,35,35606,Paraibuna,18125
SP,35,35705,Paraíso,6290
SP,35,35804,Paranapanema,19357
SP,35,35903,Paranapuã,4018
SP,35,36000,Parapuã,11098
SP,35,36109,Pardinho,6122
SP,35,36208,Pariquera-Açu,19391
SP,35,36257,Parisi,2134
SP,35,36307,Patrocínio Paulista,14093
SP,35,36406,Paulicéia,6981
SP,35,36505,Paulínia,97702
SP,35,36570,Paulistânia,1839
SP,35,36604,Paulo de Faria,8924
SP,35,36703,Pederneiras,44910
SP,35,36802,Pedra Bela,6044
SP,35,36901,Pedranópolis,2570
SP,35,37008,Pedregulho,16517
SP,35,37107,Pedreira,45579
SP,35,37156,Pedrinhas Paulista,3071
SP,35,37206,Pedro de Toledo,10967
SP,35,37305,Penápolis,62071
SP,35,37404,Pereira Barreto,25767
SP,35,37503,Pereiras,8213
SP,35,37602,Peruíbe,65226
SP,35,37701,Piacatu,5739
SP,35,37800,Piedade,54717
SP,35,37909,Pilar do Sul,28309
SP,35,38006,Pindamonhangaba,160614
SP,35,38105,Pindorama,16342
SP,35,38204,Pinhalzinho,14423
SP,35,38303,Piquerobi,3679
SP,35,38501,Piquete,14123
SP,35,38600,Piracaia,26688
SP,35,38709,Piracicaba,391449
SP,35,38808,Piraju,29664
SP,35,38907,Pirajuí,24546
SP,35,39004,Pirangi,11220
SP,35,39103,Pirapora do Bom Jesus,17646
SP,35,39202,Pirapozinho,26594
SP,35,39301,Pirassununga,74587
SP,35,39400,Piratininga,13093
SP,35,39509,Pitangueiras,38211
SP,35,39608,Planalto,4941
SP,35,39707,Platina,3434
SP,35,39806,Poá,113793
SP,35,39905,Poloni,5833
SP,35,40002,Pompéia,21375
SP,35,40101,Pongaí,3508
SP,35,40200,Pontal,45978
SP,35,40259,Pontalinda,4433
SP,35,40309,Pontes Gestal,2593
SP,35,40408,Populina,4269
SP,35,40507,Porangaba,9299
SP,35,40606,Porto Feliz,51928
SP,35,40705,Porto Ferreira,54761
SP,35,40754,Potim,22453
